uid,sid
309,613
274,1023
366,888
246,953
552,335
339,240
467,937
76,306
530,488
88,665
37,500
335,1357
530,47
233,102
487,218
6,141
543,950
516,734
481,818
23,763
8,423
325,85
6,145
542,1063
117,60
491,233
507,668
239,425
369,106
528,506
535,507
333,1501
534,496
405,362
348,151
116,1159
104,305
495,141
138,148
378,145
9,506
162,767
23,599
477,191
379,550
38,437
523,46
405,82
394,23
369,879
384,579
460,87
181,145
514,862
60,537
482,359
390,926
512,97
145,614
396,693
440,73
406,279
377,818
469,1126
65,474
442,971
332,96
81,351
41,180
384,657
343,418
402,847
341,70
556,209
353,150
559,863
375,261
120,647
8,396
375,303
487,547
313,144
453,1268
465,11
559,638
10,469
397,344
3,755
352,40
519,182
391,647
114,500
539,217
384,315
445,671
87,53
413,573
549,443
498,92
123,432
275,960
453,555
251,713
402,1260
442,505
148,157
105,1049
467,36
7,110
335,153
481,166
277,420
113,357
364,309
225,361
37,843
493,356
536,614
122,115
447,99
409,117
448,195
539,76
86,278
58,496
373,25
523,383
207,447
366,256
404,321
254,1079
342,542
413,114
37,922
538,445
210,136
540,0
516,456
282,570
138,179
421,693
394,404
105,734
369,498
376,238
408,305
476,288
556,981
250,22
377,225
413,751
498,611
477,216
438,519
348,638
28,647
532,931
511,1375
543,1076
54,660
434,672
94,112
53,176
447,423
377,395
536,24
453,629
46,355
491,368
159,166
161,934
542,492
76,514
285,644
2,363
41,284
297,157
404,518
68,342
454,383
205,797
120,643
392,557
463,543
387,413
487,462
261,722
524,438
560,665
538,216
41,647
553,856
119,229
184,1155
446,156
116,877
205,406
453,174
417,311
218,1114
163,950
486,275
520,196
420,577
121,83
491,543
523,1370
539,531
221,57
523,938
19,873
546,100
533,960
496,383
445,72
395,1077
145,173
41,844
223,97
516,373
59,68
333,47
534,758
318,849
556,677
554,1098
339,367
561,1449
12,1023
123,103
61,464
499,157
413,1278
37,323
286,161
465,770
11,165
19,957
118,176
516,197
523,518
402,18
402,6
430,431
100,390
421,25
555,642
428,1357
403,60
402,1502
547,1421
16,1180
131,401
352,289
440,525
376,195
558,799
543,807
524,98
357,420
46,408
467,856
369,312
505,195
325,346
63,719
93,1056
534,1180
562,473
290,24
295,780
417,359
127,887
348,103
447,200
91,72
476,390
455,500
549,955
263,148
325,294
557,205
546,421
556,103
532,6
413,978
404,140
184,652
546,200
38,289
421,614
48,1039
390,719
563,34
46,652
501,550
491,332
442,114
442,647
166,1196
503,452
147,10
104,49
23,216
23,1097
549,51
494,936
313,469
505,231
534,0
239,235
448,634
404,413
529,1167
523,526
454,768
353,523
404,240
169,568
454,856
318,77
351,297
10,693
17,389
290,512
105,294
386,1
214,399
41,1290
556,247
515,289
565,900
450,573
38,1046
566,83
235,652
409,77
169,24
417,1503
118,534
485,731
243,913
537,342
417,476
428,43
119,321
457,305
471,66
15,1159
492,135
442,346
532,36
99,26
314,36
445,955
497,85
532,191
23,374
409,1104
339,969
368,573
476,948
162,242
295,330
54,151
434,297
539,758
239,1032
393,842
428,323
136,96
431,532
167,432
31,66
418,603
342,746
119,83
159,649
559,95
59,541
447,5
556,252
356,861
453,161
71,277
404,262
24,86
409,0
333,181
194,1006
387,974
409,1067
487,936
476,189
534,498
534,746
447,24
369,10
38,337
98,465
129,532
487,118
404,1020
534,157
55,1034
319,101
565,350
475,60
465,1042
504,57
226,232
528,56
90,408
214,678
477,427
23,613
532,357
243,251
474,638
465,1504
184,100
254,361
551,289
366,437
333,754
549,404
453,864
478,652
428,1036
355,175
19,1505
442,376
479,208
340,403
531,882
500,103
530,1069
9,339
333,1095
80,460
93,179
1,31
377,672
542,958
121,399
394,191
565,795
523,948
530,31
348,665
467,118
262,1184
116,774
394,307
15,352
508,320
433,1106
467,587
20,367
300,1175
8,785
335,273
60,297
23,584
92,628
526,376
138,26
379,34
264,408
421,170
220,1
552,177
534,1103
454,734
248,24
457,652
511,466
448,156
530,337
60,638
556,887
211,336
223,695
17,954
466,389
530,79
462,256
48,647
393,751
495,482
339,606
117,291
219,131
126,555
494,629
396,34
494,547
489,225
70,738
115,1076
308,256
11,1165
531,1016
205,175
483,43
515,95
313,1384
97,675
105,778
544,886
80,524
351,231
141,1006
19,1399
409,872
228,511
110,830
413,211
356,103
404,142
463,421
325,969
413,73
388,177
464,320
489,1008
402,66
569,120
43,142
467,509
404,29
563,56
454,375
291,552
285,390
343,644
329,83
563,730
551,25
336,56
116,49
409,153
245,719
65,6
83,240
563,189
538,226
532,887
7,54
210,1036
85,31
91,135
462,140
409,576
548,186
250,5
193,92
518,77
119,313
11,500
441,141
25,339
37,978
80,818
87,727
235,289
405,360
487,12
100,1
97,424
195,730
53,34
325,303
501,368
404,238
96,60
248,154
47,904
226,783
540,1069
467,500
465,181
542,146
557,226
310,496
52,108
32,552
460,209
487,593
453,22
463,354
140,638
531,923
447,297
448,450
3,139
538,720
99,652
416,189
98,156
195,354
224,49
471,456
188,501
512,381
528,357
441,913
499,820
333,703
496,217
63,432
312,783
46,120
92,403
491,84
75,82
118,725
406,1327
68,204
421,27
570,24
504,200
22,174
353,116
571,652
530,157
105,102
41,690
464,297
4,289
413,556
463,528
224,320
519,311
493,94
406,62
467,939
387,321
496,423
254,96
484,873
23,201
501,216
129,247
479,543
397,141
417,617
396,221
546,17
387,1036
442,112
226,1127
63,36
32,622
2,288
377,1040
387,433
405,49
440,452
216,325
479,153
394,120
377,435
457,467
402,1438
556,669
538,383
446,537
335,34
335,22
542,288
52,169
437,437
175,1195
463,145
265,247
477,698
330,144
413,702
454,1079
406,92
154,95
185,347
546,77
285,202
447,36
401,302
340,51
17,556
226,982
430,611
153,506
60,442
196,49
538,471
534,592
569,76
19,376
361,886
519,5
24,113
394,390
89,329
116,244
261,357
151,499
65,628
413,195
131,29
388,98
336,264
442,221
430,247
496,350
235,78
35,237
61,198
396,502
54,69
447,471
201,427
446,1159
11,342
527,600
506,881
394,571
29,1123
530,268
14,735
565,1
541,404
19,185
343,242
71,181
3,233
335,318
537,112
144,432
442,377
11,492
450,293
238,420
487,480
525,144
35,647
521,1448
503,117
539,513
487,460
491,834
498,136
404,59
58,432
525,360
353,111
437,200
97,718
396,8
523,1471
124,100
479,155
117,724
546,669
121,108
54,1112
24,217
22,177
537,1180
566,12
269,157
504,668
572,367
402,857
568,178
3,689
343,157
205,308
535,165
333,91
417,22
567,216
311,141
17,835
99,506
491,486
99,278
501,197
37,144
556,735
550,117
236,359
404,207
90,328
264,11
563,436
70,406
402,539
481,329
22,366
548,66
543,177
467,135
421,100
539,829
34,719
18,809
528,52
18,150
457,443
421,745
567,900
496,880
535,613
118,555
22,822
366,1076
302,537
48,364
516,449
374,101
478,287
539,79
99,140
129,442
519,778
332,5
321,969
450,254
368,305
17,813
64,108
248,33
425,66
58,193
505,154
475,261
448,56
10,31
61,1077
457,731
348,31
358,216
6,94
569,406
468,189
48,89
463,431
477,1034
126,52
24,172
560,1084
133,35
58,964
143,799
431,492
523,559
12,208
129,244
278,73
559,389
318,861
558,249
37,1023
181,1091
524,51
81,229
483,207
37,799
565,209
471,31
123,124
88,294
478,157
442,146
22,562
561,280
127,86
394,615
116,305
376,39
24,1092
496,91
556,232
24,238
325,432
7,881
335,1014
19,86
53,182
404,549
501,808
478,189
427,280
513,511
246,321
369,131
440,24
460,695
187,24
534,43
534,513
325,189
546,529
348,277
218,356
500,293
175,142
493,1438
396,161
18,399
392,76
18,162
187,335
402,1043
54,189
511,977
205,472
224,227
463,781
527,376
365,566
446,541
462,1
320,578
555,23
133,491
325,174
377,242
437,145
362,886
409,890
492,339
58,1077
544,23
519,321
102,56
413,256
37,562
463,175
12,771
381,63
205,101
543,452
11,816
86,331
402,137
573,652
93,64
35,516
388,161
386,600
467,100
90,470
387,239
499,1330
574,244
105,479
396,358
70,676
532,269
517,370
30,198
64,498
534,103
53,46
498,504
111,799
486,1167
483,181
575,612
555,568
493,31
542,68
531,408
240,175
551,547
432,152
499,77
546,630
377,263
544,289
483,252
149,389
374,725
390,31
561,115
450,613
568,1036
54,312
453,56
491,831
131,333
369,506
346,403
36,325
96,21
226,70
294,652
53,431
167,83
171,652
392,923
325,595
30,201
22,382
179,438
409,82
182,53
9,753
376,125
12,301
37,479
41,1008
342,49
118,24
309,46
402,629
285,64
402,680
530,29
369,387
114,31
55,77
309,743
405,1244
404,517
390,6
504,594
533,4
485,814
125,103
37,46
447,23
356,141
52,629
417,751
442,1145
428,342
434,260
409,34
559,10
70,288
446,95
131,114
13,660
35,104
523,201
493,672
409,522
339,379
421,233
546,476
64,1076
358,693
516,77
576,864
562,492
537,136
491,586
501,867
76,58
529,95
468,496
100,1136
157,673
410,681
421,740
467,309
492,423
501,471
45,118
300,376
100,561
364,195
442,572
493,150
492,471
329,1258
90,837
90,978
435,49
137,347
544,31
548,546
152,404
375,356
566,233
476,482
264,1382
43,181
443,1
455,735
232,600
353,818
483,6
142,1166
11,231
102,134
28,1175
57,101
343,52
565,991
531,600
498,496
548,319
516,445
559,242
8,118
348,33
453,973
375,1180
128,725
578,884
37,613
499,3
402,1370
387,916
313,320
578,625
571,325
259,49
566,600
442,275
145,94
526,144
8,522
32,311
461,355
110,373
342,256
246,360
304,204
467,209
497,1023
353,573
132,189
532,106
145,82
182,22
579,862
482,307
140,199
553,125
193,492
205,434
83,25
105,1083
504,11
214,673
431,1455
402,1068
461,300
30,273
162,506
528,497
34,289
483,614
555,131
491,76
80,815
15,244
369,470
413,1099
196,58
397,289
460,153
37,1240
353,57
568,622
35,140
580,1506
20,514
536,7
70,366
450,507
41,138
469,404
206,482
428,839
241,578
577,175
369,472
567,299
554,556
409,1507
58,1109
485,376
182,57
76,95
35,944
402,373
409,204
516,1237
555,409
394,1182
387,668
377,1233
488,51
129,5
409,502
61,406
92,580
521,627
545,561
469,95
409,735
461,427
77,442
576,383
82,157
501,231
544,60
348,157
59,297
409,289
463,1042
58,36
215,106
381,1257
552,144
532,669
492,502
478,1084
356,173
397,58
379,649
22,922
310,52
498,747
295,101
471,215
122,491
519,356
390,504
539,408
512,209
523,1048
369,480
409,952
394,755
262,245
397,188
302,474
121,299
133,77
335,552
532,864
388,58
439,181
485,890
26,152
454,267
181,1019
384,435
496,745
527,83
483,31
93,1107
41,1349
285,423
421,329
422,681
402,1334
564,357
100,254
391,390
356,176
531,734
532,16
18,24
165,593
41,772
366,1039
309,874
499,817
520,17
317,29
341,758
511,931
384,401
446,83
546,456
458,1114
308,231
203,751
325,103
512,49
63,690
286,335
36,719
456,269
364,758
438,733
87,157
17,1009
447,403
555,814
546,357
180,318
53,204
556,198
218,198
396,24
496,177
396,695
120,73
377,154
555,57
333,476
528,567
270,133
444,682
442,807
558,1191
394,647
289,552
530,283
417,189
238,523
533,452
504,366
9,148
566,86
85,254
353,146
579,437
439,641
402,1474
374,239
530,203
182,403
340,661
47,57
363,528
505,796
556,977
37,676
374,161
442,479
67,52
114,600
526,420
264,445
556,68
24,317
499,1349
138,403
503,872
254,84
577,43
134,491
215,434
534,231
195,99
328,241
176,182
269,206
187,391
105,1198
462,114
448,569
38,239
116,1244
491,31
212,652
491,180
529,117
292,568
546,118
205,1037
377,342
367,280
523,291
406,1074
17,432
133,403
534,424
501,356
531,1156
353,660
226,417
413,22
448,191
169,389
581,459
384,347
5,108
355,51
524,357
474,401
61,52
470,93
558,389
68,855
7,176
19,1508
375,475
71,101
0,487
447,630
391,538
47,216
530,125
556,342
326,960
532,256
248,561
546,583
24,221
498,30
493,862
157,30
30,158
390,647
503,652
173,338
311,404
542,140
262,578
549,1102
548,1097
13,404
152,391
428,510
178,44
474,71
523,652
81,10
402,787
238,525
513,652
67,443
415,355
100,267
339,120
409,142
575,157
333,357
159,367
15,383
304,587
373,403
335,739
582,132
435,177
192,1407
458,643
105,357
488,101
166,31
13,47
404,318
546,68
463,140
434,965
558,1334
24,818
450,734
384,1151
496,492
556,1069
570,302
411,755
83,460
558,57
8,1428
10,934
47,502
58,1164
530,482
369,52
419,491
540,357
383,613
499,103
17,979
409,189
499,347
413,589
434,465
577,1229
353,81
434,526
264,123
464,275
65,112
576,358
543,1293
433,77
415,180
534,322
176,6
115,23
180,269
242,42
392,474
409,50
307,115
534,491
377,1196
556,1271
450,111
542,690
431,462
492,275
71,437
282,568
231,311
180,936
2,900
38,36
298,120
57,464
22,611
406,51
549,133
264,53
476,1023
58,241
83,33
576,247
43,1472
402,975
409,162
58,598
154,77
510,630
402,748
530,502
402,593
556,274
406,1271
65,77
196,416
396,239
19,104
120,181
548,31
530,1205
417,1159
366,1443
432,862
556,227
523,1070
521,497
472,148
133,298
582,287
503,890
407,960
278,52
160,339
583,357
325,6
2,613
346,120
412,476
478,786
15,901
437,527
388,360
153,1022
577,570
531,329
63,948
374,219
457,98
23,166
544,4
228,599
540,546
457,474
523,110
394,1016
402,230
477,357
35,823
493,661
516,415
453,100
364,368
10,629
307,148
58,140
10,82
454,880
222,60
413,583
556,873
124,10
438,1493
571,251
329,707
539,105
549,416
339,221
404,649
353,274
201,189
167,95
394,146
114,1509
121,369
393,995
158,710
534,793
477,618
369,455
110,855
555,432
511,852
173,321
450,299
90,437
522,511
556,12
445,1229
572,547
584,544
387,837
158,558
548,104
455,32
130,25
417,523
479,1182
188,669
366,174
416,1055
585,1036
157,68
546,285
15,392
93,947
83,512
23,311
325,134
37,417
283,693
428,365
523,221
58,807
91,1034
519,383
60,345
584,873
292,719
465,432
496,406
396,854
534,209
496,302
15,468
414,88
454,432
133,357
402,1510
54,874
584,357
136,474
22,77
65,580
552,935
542,311
457,364
72,931
70,367
61,136
558,693
283,274
479,143
442,1268
332,118
534,46
99,97
58,297
329,89
65,269
454,720
130,52
584,247
37,895
453,469
458,204
58,81
467,1151
41,54
581,30
264,403
364,102
83,28
498,311
546,104
442,325
156,736
421,777
26,359
169,47
102,1357
384,57
481,105
365,479
11,678
402,1511
349,1192
43,205
319,608
556,753
444,652
149,216
441,290
68,274
206,403
394,494
105,309
63,485
463,165
417,452
144,229
491,215
546,364
366,170
402,1148
464,200
123,83
454,356
315,555
76,36
539,900
225,93
421,307
496,1469
39,725
35,259
313,112
579,462
440,1472
413,678
47,113
417,690
1,216
335,445
428,200
63,209
572,78
176,1113
313,1330
570,693
470,794
467,174
498,247
565,174
39,550
476,435
71,527
310,88
242,75
412,431
18,246
224,239
441,1155
538,359
523,367
55,683
369,816
262,1512
49,600
120,52
319,140
135,60
341,732
39,979
483,200
428,814
155,814
161,452
412,456
158,156
300,22
564,350
9,226
156,101
80,154
404,341
556,475
394,931
421,470
51,665
402,1107
110,101
491,462
556,428
539,5
131,297
432,873
565,24
390,112
402,500
405,240
584,969
58,1513
428,26
67,196
179,622
402,659
556,453
38,740
77,289
586,512
402,231
379,329
409,682
409,388
524,185
465,357
196,87
501,590
139,89
205,122
395,136
491,757
507,325
571,157
542,204
501,436
143,10
427,150
100,250
498,942
580,669
558,78
405,1105
52,91
358,349
404,91
447,1009
25,544
407,1
440,324
5,433
428,111
452,85
32,218
428,314
534,359
366,509
513,814
310,111
105,1149
65,610
569,140
570,754
15,253
276,751
534,719
402,621
189,243
110,574
540,174
546,361
544,314
428,622
245,117
428,230
71,895
33,288
90,241
546,609
584,156
542,329
364,718
327,144
83,456
394,1054
501,79
505,52
206,139
402,82
488,1034
151,527
450,203
579,131
100,200
60,556
347,525
492,585
587,1028
478,346
83,767
58,504
100,54
448,205
17,895
530,102
151,595
496,734
433,577
455,180
181,351
263,739
453,173
556,24
236,693
467,157
90,93
438,668
151,83
208,357
303,86
310,1244
90,113
54,357
450,719
348,45
584,816
454,529
579,142
24,235
441,1239
516,864
37,383
102,1378
404,222
534,531
95,233
410,1
506,851
123,1069
464,571
391,254
353,305
17,260
409,104
158,142
160,899
380,459
212,252
339,46
391,229
395,647
333,247
402,460
110,814
588,693
64,227
421,88
262,1392
566,387
313,456
97,348
60,908
578,491
519,269
19,424
442,193
543,808
253,86
132,635
527,849
180,78
534,979
140,118
387,397
472,43
511,638
15,160
453,1104
75,945
491,158
285,254
545,321
115,175
379,273
90,475
248,1167
226,458
442,374
550,371
30,233
52,342
568,52
364,443
214,42
149,337
98,502
250,101
162,288
428,76
369,913
534,378
52,758
479,27
516,707
28,427
20,268
64,200
23,179
589,274
453,1113
20,1294
133,594
463,861
402,408
453,543
428,837
590,243
396,723
458,209
127,53
518,514
52,590
584,59
313,130
539,22
439,94
591,594
467,499
19,530
6,101
179,101
461,52
236,732
578,34
139,56
536,829
577,268
587,20
467,1024
462,497
353,981
516,257
329,307
96,549
276,43
471,81
426,52
452,40
536,177
20,404
103,359
350,1514
41,213
413,390
434,428
491,514
445,187
3,316
439,595
396,452
463,47
24,218
552,652
421,591
464,34
19,317
531,367
58,436
19,438
518,48
152,899
35,1069
37,783
503,269
45,577
463,328
183,1097
176,54
569,801
446,110
498,260
433,502
18,543
442,240
49,734
285,406
109,342
426,242
15,41
434,404
420,890
376,1515
544,1076
75,247
467,31
466,726
97,831
548,99
98,1270
68,600
358,567
518,676
237,23
465,222
546,506
539,706
265,77
448,528
476,166
138,354
489,818
59,264
145,364
233,387
23,476
64,500
41,535
125,99
530,587
173,239
15,276
358,247
90,973
33,254
592,719
428,773
519,556
239,534
492,49
30,87
364,528
76,438
491,55
365,347
546,207
485,715
531,78
498,258
402,1301
396,133
489,1037
310,1241
560,873
531,852
198,125
543,181
511,764
593,77
313,587
121,189
441,1294
310,182
500,33
117,506
390,135
556,296
70,149
536,557
52,314
343,855
536,135
558,309
504,955
578,508
88,644
396,431
67,572
65,199
188,355
22,182
537,438
39,538
123,676
569,26
594,98
467,708
448,204
455,340
530,573
364,1048
542,829
36,839
569,317
130,60
340,153
463,272
119,464
24,96
215,96
9,101
595,95
417,1341
83,695
52,767
102,156
546,751
491,86
374,873
530,99
579,506
501,710
415,665
542,114
178,226
532,54
539,61
127,17
592,139
207,973
499,256
535,413
493,991
220,380
70,726
191,356
24,403
362,477
369,568
68,53
460,158
132,357
387,1070
103,1259
74,96
353,794
27,25
543,530
111,161
531,57
391,569
494,179
491,743
522,125
151,1063
402,75
523,54
226,755
5,753
574,475
89,273
463,381
499,576
343,120
390,278
534,1123
474,389
375,209
264,938
543,771
549,246
369,931
492,311
162,561
409,479
486,358
136,146
496,462
255,297
21,389
542,166
35,1233
519,704
598,499
35,1022
331,668
74,24
114,1196
584,479
63,873
291,668
400,751
473,60
556,557
537,191
15,190
311,65
335,1119
402,1041
14,57
453,160
384,156
385,78
68,275
569,68
206,360
377,1219
409,789
558,217
2,76
426,69
516,567
162,528
263,772
133,25
73,46
446,668
65,136
406,66
599,189
558,0
263,330
52,156
534,726
126,311
120,268
180,366
65,406
207,140
93,457
140,101
543,565
241,43
511,342
421,73
196,298
584,144
403,289
65,328
181,48
534,725
600,474
461,36
530,547
569,307
568,377
518,644
530,196
585,209
176,554
584,955
470,342
68,170
556,541
377,538
539,230
285,409
515,1023
347,126
461,1069
18,231
10,320
318,24
394,527
556,239
22,1516
502,535
448,233
97,875
534,500
12,1257
84,427
496,552
75,953
369,173
264,383
578,574
409,274
529,60
61,794
524,423
409,11
556,583
49,136
245,130
537,166
118,273
129,452
325,91
144,63
442,1134
434,665
300,229
487,78
369,852
111,866
467,544
90,830
522,528
179,57
417,219
110,990
601,1369
23,366
70,542
103,528
576,690
553,331
353,38
431,106
556,654
235,268
314,170
165,189
11,13
235,436
52,530
121,543
30,403
540,361
15,1461
441,68
124,220
3,1171
549,23
402,1432
392,982
13,1180
556,1184
406,1518
145,435
485,1519
85,783
531,574
24,313
409,642
9,326
325,110
579,151
546,296
309,1076
265,665
461,438
476,758
42,719
530,53
421,366
269,1116
35,523
421,296
180,58
95,50
376,1104
479,256
443,420
494,200
496,40
578,1001
543,12
549,771
